Feature ID,Taxon,Confidence
#q2:types,categorical,categorical
d7555c67d60b3dfa3893b563d650b70c,k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__[Weeksellaceae]; g__Chryseobacterium; s__,0.998230755
15d6fa42e89850d7158e2b048631f142,k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Staphylococcaceae; g__Staphylococcus,0.760040684
c07adaa4dcb43f1fc4cb6eacc0aa5e3f,k__Bacteria,0.987580884
aade9276cedbacc2c92443d421fbee9c,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Corynebacteriaceae; g__Corynebacterium; s__,0.986230874
a9c2dc97d558dd3717d32da383f908d4,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria,0.999096512
8a30af1ea8b72fc2e57f89a3c2010f17,k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__; g__; s__,0.943384888
5bea1519741c388f7290d381f91667a9,k__Bacteria,0.993123276
d6b6a7653ba6db2dff070445aec42e1c,k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Siphonobacter; s__aquaeclarae,0.999949571
0a8d054ceface857d21ded0cbff03913,k__Bacteria,0.985372853
03a0e17615771b93e18da27b42a9f15d,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria; g__; s__,0.990334187
060922e699e59ee9d09a28ff20ac5633,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria,1
c7c5d91c9fcf49827eb88b0abfb877f4,k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Dermabacteraceae; g__Brachybacterium; s__conglomeratum,0.712632087
96e4969550cb447a9cfb11e0c81fe6cf,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Janthinobacterium; s__lividum,0.979005544
4bd5a54e0fdebdbe9dec5e0000939360,k__Bacteria; p__OD1; c__ZB2; o__; f__; g__; s__,0.996214344
f9d9dc3108ca5ecc3cccb74a9a32a3d6,k__Bacteria,0.989993676
ebda00b2f98cc20bc6fe22a038eddf9b,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria,0.996306987
db20462f284f05939e4aae22d1765a80,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingopyxis; s__,0.90976045
d7a3dce924be0c25ed04c2358baf5e8c,k__Bacteria; p__Chlamydiae; c__Chlamydiia; o__Chlamydiales; f__; g__; s__,0.955031949
6b90295f80dec23ae798351aa7f04a28,k__Bacteria; p__OD1; c__ZB2; o__; f__; g__; s__,0.999593659
fa7b790bf189b1b07fb3bfc5d29283e3,k__Bacteria; p__OD1; c__; o__; f__; g__; s__,0.85692098
b112f83cb6b4fa726388022934ef0d33,k__Bacteria,0.975326964
180b6b288dfbacfbad9209d82abf2b1b,k__Bacteria,0.969187258
c1d2612e8dd0ab2317c2f367cf34fdd3,k__Bacteria; p__OD1; c__; o__; f__; g__; s__,0.847222678
4ff56fda3028291e83468dcba6a9b456,k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__JG30-KF-CM45; f__; g__; s__,0.999999924
09362e51e02f7db0fb535e081e2df860,k__Bacteria; p__OD1,0.742617982
0b7f3a7ca20197526a23e2ffe59de611,k__Bacteria,0.997940962
4312b2436570b0d0829fe9d31490170a,k__Bacteria; p__Proteobacteria,0.708482432
7615e1741704c47809a908979d93c68d,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria; g__; s__,0.795647366
501378283e9c61d7525723349ff69d49,k__Bacteria,0.997800363
ac3151e5c9b22b95ff65cb7897550b65,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae,0.817438113
0690ffc5721433c675b4efa06914c77f,k__Bacteria; p__OD1; c__; o__; f__; g__; s__,0.894670246
4abff1a641be5609561657de79639179,k__Bacteria; p__OD1; c__; o__; f__; g__; s__,0.78308244
4e30d1e01e575652962901afa3643c33,k__Bacteria; p__OD1; c__ZB2; o__; f__; g__; s__,0.998347144
e3dc33f444ddda18b9548e0c21606619,k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus; s__cecorum,0.992471115
5941508113e23b5fe5c1e3a306481246,k__Bacteria; p__OD1,0.722675836
51329618bb791dabee2f16b62cdcd9b6,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rickettsiales; f__mitochondria; g__; s__,0.776936378
5c0e0db3737e9513c9b4bab8b14eeb44,k__Bacteria; p__Cyanobacteria; c__Chloroplast,0.982807223
0aa9db7ba36664bb17bf048506a463af,k__Bacteria; p__OD1; c__; o__; f__; g__; s__,0.896272253
9cf8fd77b147408245c2450c846462d1,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__,0.964800967
53ee4bc96c0f9ea91fcad238243a0d71,k__Bacteria,0.988306998
ed4aa8e0147d77fe01ee6b954075a297,k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae,0.999980786
07e56dc6a59c419521b36d26622ba507,k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae,0.853164129
a003a8b9c0cc0f78e8afd3f76f84807d,k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae,0.999996526
31d6d74304c70c3845e499db928530c5,k__Bacteria; p__OD1; c__; o__; f__; g__; s__,0.866055104
643a01a931196bf32234011feec9d0db,k__Bacteria,0.98259147
dce002cf84576ee7c22ce6c8b71cd6e9,k__Bacteria; p__Cyanobacteria; c__Chloroplast; o__Streptophyta; f__; g__; s__,0.999998217
6b0b91b9083b8d0d67a7c56cfdee782b,k__Bacteria,0.990077348
